Phel_contig	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71	cluster	GO_ID	GO_slim	CC_MF_BP
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0000785	other cellular component	C
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0001955	developmental processes	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0003682	other molecular function	F
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0003723	nucleic acid binding activity	F
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0005634	nucleus	C
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0005737	other cellular component	C
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0006275	DNA metabolism	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0016020	other membranes	C
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0016032	other biological processes	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0031965	nucleus	C
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0031965	other membranes	C
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0042742	stress response	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0043123	signal transduction	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0045087	stress response	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0045787	cell cycle and proliferation	P
Phel_contig_1131	76	57	47	38	80	13579	2905	8340	1646	7816	1	GO:0051151	other biological processes	P
Phel_contig_11314	14	6	110	5	31	50	376	72	20	175	1	NA	NA	NA
Phel_contig_11321	30	15	19	23	26	269	70	67	60	16	1	NA	NA	NA
Phel_contig_11334	10	2	8	59	15	339	130	253	490	141	2	NA	NA	NA
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0001503	developmental processes	P
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0001558	other biological processes	P
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0005520	other molecular function	F
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0005614	extracellular matrix	C
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0007275	developmental processes	P
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0030154	other biological processes	P
Phel_contig_11340	22	11	4	27	29	47	76	141	11	216	3	GO:0030198	cell organization and biogenesis	P
Phel_contig_11346	15	7	26	13	14	29	114	142	82	130	1	NA	NA	NA
Phel_contig_11359	1	0	0	2	0	3	13	0	9	18	3	NA	NA	NA
Phel_contig_11376	20	30	33	18	20	43	63	305	143	41	1	NA	NA	NA
Phel_contig_11380	0	0	2	1	0	9	4	23	21	20	2	NA	NA	NA
Phel_contig_11384	2	1	3	1	8	10	35	111	38	30	1	NA	NA	NA
Phel_contig_11398	2	2	4	10	8	15	55	27	20	28	1	NA	NA	NA
Phel_contig_11416	87	81	82	41	59	289	282	380	147	634	3	NA	NA	NA
Phel_contig_11420	4	2	1	0	0	5	6	57	10	284	3	NA	NA	NA
Phel_contig_11421	12	32	26	49	38	173	49	55	380	37	2	NA	NA	NA
Phel_contig_11430	38	27	7	20	18	163	188	190	84	178	1	NA	NA	NA
Phel_contig_1144	390	333	124	149	115	743	1197	1153	425	1120	1	NA	NA	NA
Phel_contig_11448	7	18	5	15	20	230	41	105	31	106	1	NA	NA	NA
Phel_contig_11453	13	7	11	18	1	129	124	137	337	105	2	NA	NA	NA
Phel_contig_11457	5	0	0	0	0	9	16	14	16	30	3	NA	NA	NA
Phel_contig_1148	80	32	33	22	30	161	213	103	152	62	1	NA	NA	NA
Phel_contig_11483	14	6	6	2	3	35	128	59	44	133	3	NA	NA	NA
Phel_contig_11484	23	5	7	30	16	63	585	304	70	735	3	NA	NA	NA
Phel_contig_11493	108	87	105	142	50	309	257	1776	725	7565	3	GO:0005524	other molecular function	F
Phel_contig_1151	190	29	16	30	55	540	999	604	234	254	1	NA	NA	NA
Phel_contig_11511	8	25	14	15	17	50	62	98	26	74	1	NA	NA	NA
Phel_contig_11512	24	14	5	4	18	29	46	89	36	49	1	NA	NA	NA
Phel_contig_11545	17	29	28	18	16	18	102	165	83	1070	3	NA	NA	NA
Phel_contig_11557	93	125	101	174	124	211	891	318	130	518	1	NA	NA	NA
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0003707	signal transduction activity	F
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0004879	signal transduction activity	F
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0005634	nucleus	C
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0005667	nucleus	C
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0006351	RNA metabolism	P
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0008270	other molecular function	F
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0030518	signal transduction	P
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0040007	other biological processes	P
Phel_contig_11566	26	15	26	38	48	140	82	233	61	118	1	GO:0048638	other biological processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0005737	other cellular component	C
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0005829	cytosol	C
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0005986	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0006000	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0006002	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0006094	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0006111	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0016208	other molecular function	F
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0016311	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0030308	other biological processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0030388	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0042132	other molecular function	F
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0045820	other metabolic processes	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0046580	signal transduction	P
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0046872	other molecular function	F
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0048029	other molecular function	F
Phel_contig_11569	90	199	84	259	110	264	299	354	936	678	3	GO:0051289	cell organization and biogenesis	P
Phel_contig_11575	2	0	0	3	3	10	22	54	43	39	2	NA	NA	NA
Phel_contig_116	6336	1413	855	1208	1753	37981	12521	13030	5110	15546	1	NA	NA	NA
Phel_contig_1161	569	97	98	76	87	6578	3573	3917	1431	5152	1	NA	NA	NA
Phel_contig_11616	2	0	0	0	0	3	9	36	13	3	1	NA	NA	NA
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0003676	nucleic acid binding activity	F
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0004004	other molecular function	F
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0005524	other molecular function	F
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0005730	nucleus	C
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0005737	other cellular component	C
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0007140	cell cycle and proliferation	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0007275	developmental processes	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0007283	other biological processes	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0010501	RNA metabolism	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0030154	other biological processes	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0031047	other metabolic processes	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0033391	other cellular component	C
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0034587	RNA metabolism	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0043046	DNA metabolism	P
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0043186	other cellular component	C
Phel_contig_11622	88	98	71	175	93	585	103	323	2504	98	2	GO:0048471	other cellular component	C
Phel_contig_11627	4	0	0	5	0	28	30	11	50	45	2	NA	NA	NA
Phel_contig_11631	77	2	19	38	46	56	1004	509	95	1253	3	NA	NA	NA
Phel_contig_11632	1	1	0	2	0	19	26	71	58	38	1	NA	NA	NA
Phel_contig_11635	1	0	0	1	1	1	46	9	8	55	3	NA	NA	NA
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0000247	other molecular function	F
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0004769	other molecular function	F
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0005635	nucleus	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0005783	ER/Golgi	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0005789	ER/Golgi	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0005789	other membranes	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0006695	other metabolic processes	P
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0016021	other membranes	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0016126	other metabolic processes	P
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0030097	developmental processes	P
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0031410	other cellular component	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0043231	other cellular component	C
Phel_contig_11649	25	0	1	135	17	137	74	99	455	104	2	GO:0047750	other molecular function	F
Phel_contig_11662	3	1	0	2	1	7	396	187	106	31	1	NA	NA	NA
Phel_contig_11674	5	5	2	6	1	53	24	43	5	26	1	NA	NA	NA
Phel_contig_11688	17	6	9	48	17	115	94	274	380	176	2	NA	NA	NA
Phel_contig_11696	6	3	1	6	8	13	89	27	3	89	3	NA	NA	NA
Phel_contig_11707	5	0	1	12	3	32	23	105	44	123	1	NA	NA	NA
Phel_contig_11721	62	46	64	103	42	298	47	142	523	75	2	NA	NA	NA
Phel_contig_11727	91	5	3	17	15	118	364	309	35	608	3	NA	NA	NA
Phel_contig_11749	5	2	14	1	0	23	64	101	39	35	1	NA	NA	NA
Phel_contig_11761	69	18	7	43	113	1019	1206	1640	2093	3324	3	NA	NA	NA
Phel_contig_11765	10	3	5	7	6	19	50	159	26	110	1	GO:0005509	other molecular function	F
Phel_contig_11765	10	3	5	7	6	19	50	159	26	110	1	GO:0005576	non-structural extracellular	C
Phel_contig_11765	10	3	5	7	6	19	50	159	26	110	1	GO:0008201	other molecular function	F
Phel_contig_11777	40	18	12	82	24	93	327	102	241	106	1	NA	NA	NA
Phel_contig_1180	22	64	25	15	22	551	10310	1180	390	16487	3	NA	NA	NA
Phel_contig_11805	19	18	18	15	25	98	75	82	63	70	1	NA	NA	NA
Phel_contig_11807	5	3	9	20	3	29	15	8	71	14	2	NA	NA	NA
Phel_contig_11813	13	16	6	10	33	47	83	180	54	93	1	NA	NA	NA
Phel_contig_11816	5	1	0	0	0	49	87	51	13	160	3	NA	NA	NA
Phel_contig_11843	23	24	15	26	23	33	105	365	123	11	1	NA	NA	NA
Phel_contig_11849	14	3	1	4	8	37	142	105	45	92	1	NA	NA	NA
Phel_contig_11850	0	0	3	3	1	4	31	24	2	102	3	NA	NA	NA
Phel_contig_11852	4	0	0	0	0	94	95	267	215	745	3	NA	NA	NA
Phel_contig_11859	0	0	0	1	2	20	26	53	30	45	2	NA	NA	NA
Phel_contig_11861	5	1	16	1	3	22	17	138	56	19	1	NA	NA	NA
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0000287	other molecular function	F
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0003941	other molecular function	F
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0005524	other molecular function	F
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0005737	other cellular component	C
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0006563	other metabolic processes	P
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0008721	other molecular function	F
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0018249	protein metabolism	P
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0030170	other molecular function	F
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0030378	other molecular function	F
Phel_contig_11874	75	42	24	11	34	312	90	429	101	1045	3	GO:0070179	other metabolic processes	P
Phel_contig_11876	16	15	29	282	16	454	13	194	1591	1431	3	NA	NA	NA
Phel_contig_11879	0	1	0	0	0	1	1	23	44	13	2	NA	NA	NA
Phel_contig_11883	7	1	7	11	5	195	110	191	51	289	3	NA	NA	NA
Phel_contig_11893	14	16	11	11	6	31	50	154	81	44	1	NA	NA	NA
Phel_contig_11920	0	0	0	0	0	1	5	3	1	3	1	NA	NA	NA
Phel_contig_11921	109	17	29	3	31	78	154	150	54	563	3	GO:0005886	other membranes	C
Phel_contig_11921	109	17	29	3	31	78	154	150	54	563	3	GO:0005886	plasma membrane	C
Phel_contig_11921	109	17	29	3	31	78	154	150	54	563	3	GO:0007165	signal transduction	P
Phel_contig_11924	0	0	1	6	0	22	30	24	23	9	1	NA	NA	NA
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0000287	other molecular function	F
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0003676	nucleic acid binding activity	F
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0005634	nucleus	C
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0006259	DNA metabolism	P
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0006281	DNA metabolism	P
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0006281	stress response	P
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0008296	other molecular function	F
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0008853	other molecular function	F
Phel_contig_1193	82	35	32	26	152	11789	962	6241	1979	9401	1	GO:0042803	other molecular function	F
Phel_contig_11931	28	18	27	9	21	29	173	92	21	160	3	NA	NA	NA
Phel_contig_1194	287	92	64	88	115	894	438	1158	334	919	1	NA	NA	NA
Phel_contig_1196	369	325	753	350	362	2264	960	1405	3419	922	2	NA	NA	NA
Phel_contig_11965	2	0	0	6	3	17	2	3	21	11	2	NA	NA	NA
Phel_contig_11974	0	5	1	0	0	6	2	24	12	12	1	NA	NA	NA
Phel_contig_11975	39	12	42	57	114	82	2402	5166	405	2735	1	GO:0005507	other molecular function	F
Phel_contig_11975	39	12	42	57	114	82	2402	5166	405	2735	1	GO:0016722	other molecular function	F
Phel_contig_11975	39	12	42	57	114	82	2402	5166	405	2735	1	GO:0046274	other metabolic processes	P
Phel_contig_11975	39	12	42	57	114	82	2402	5166	405	2735	1	GO:0048046	non-structural extracellular	C
Phel_contig_11982	2	2	2	1	2	54	31	54	21	32	1	NA	NA	NA
Phel_contig_12	7994	7155	5611	6318	9691	29658	30879	20084	8072	61555	3	GO:0005576	non-structural extracellular	C
Phel_contig_12	7994	7155	5611	6318	9691	29658	30879	20084	8072	61555	3	GO:0015889	transport	P
Phel_contig_12	7994	7155	5611	6318	9691	29658	30879	20084	8072	61555	3	GO:0031419	other molecular function	F
Phel_contig_1200	6	4	0	1	1	133	13	33	110	83	2	NA	NA	NA
Phel_contig_12002	0	0	0	1	0	1	4	11	2	5	1	NA	NA	NA
Phel_contig_1201	367	33	18	43	845	1995	3384	2225	106	5833	3	NA	NA	NA
Phel_contig_12060	9	0	0	7	1	51	244	130	104	82	1	NA	NA	NA
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0001618	signal transduction activity	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0001948	other molecular function	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0002020	other molecular function	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005041	signal transduction activity	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005509	other molecular function	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005764	other cytoplasmic organelle	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005769	other cytoplasmic organelle	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005770	other cytoplasmic organelle	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005794	ER/Golgi	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005886	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005886	plasma membrane	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005887	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005887	plasma membrane	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0005905	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0006629	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0006897	cell organization and biogenesis	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0006897	transport	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0008203	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0009897	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0009897	plasma membrane	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0009986	other cellular component	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0010008	other cytoplasmic organelle	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0010008	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0010628	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0010629	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0010867	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0010899	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0015914	transport	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0016020	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0016323	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0016323	plasma membrane	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0030169	other molecular function	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0030229	signal transduction activity	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0030299	transport	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0030301	transport	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0030669	other membranes	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0032050	other molecular function	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0034362	non-structural extracellular	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0034382	cell organization and biogenesis	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0034383	cell organization and biogenesis	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0042159	other metabolic processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0042632	other biological processes	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0042802	other molecular function	F
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0043235	other cellular component	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0045177	other cellular component	C
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0050729	stress response	P
Phel_contig_1207	54	48	55	72	120	7141	9795	10218	2416	9677	1	GO:0070508	transport	P
Phel_contig_12070	39	0	8	28	4	111	1587	459	64	4592	3	GO:0003796	other molecular function	F
Phel_contig_12070	39	0	8	28	4	111	1587	459	64	4592	3	GO:0005576	non-structural extracellular	C
Phel_contig_12070	39	0	8	28	4	111	1587	459	64	4592	3	GO:0008152	other metabolic processes	P
Phel_contig_12070	39	0	8	28	4	111	1587	459	64	4592	3	GO:0019835	death	P
Phel_contig_12070	39	0	8	28	4	111	1587	459	64	4592	3	GO:0042742	stress response	P
Phel_contig_12096	12	14	16	380	14	474	8	671	1591	463	2	NA	NA	NA
Phel_contig_12097	22	8	11	2	11	24	42	82	58	408	3	NA	NA	NA
Phel_contig_12105	20	8	4	6	2	24	213	352	64	2584	3	NA	NA	NA
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0000795	nucleus	C
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0005524	other molecular function	F
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0005654	nucleus	C
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0006298	DNA metabolism	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0006298	stress response	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0007127	cell cycle and proliferation	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0007129	cell cycle and proliferation	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0007129	cell organization and biogenesis	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0007292	other biological processes	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0008094	other molecular function	F
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0030983	nucleic acid binding activity	F
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0051026	cell cycle and proliferation	P
Phel_contig_12106	28	29	32	27	46	34	50	276	9	291	1	GO:0051026	cell organization and biogenesis	P
Phel_contig_12129	7	2	2	2	7	18	94	141	37	83	1	NA	NA	NA
Phel_contig_12131	17	15	7	37	10	65	50	128	169	167	2	NA	NA	NA
Phel_contig_12162	7	1	2	4	4	4	87	86	29	32	1	NA	NA	NA
Phel_contig_12173	4	0	3	3	2	9	5	18	20	1	2	NA	NA	NA
Phel_contig_12174	12	21	40	6	55	484	495	419	69	146	1	NA	NA	NA
Phel_contig_12176	70	25	153	14	47	332	459	564	178	140	1	NA	NA	NA
Phel_contig_1218	53	10	6	13	26	883	154	856	177	640	1	NA	NA	NA
Phel_contig_12196	32	11	46	20	80	97	208	97	178	117	1	NA	NA	NA
Phel_contig_12199	4	7	11	15	10	33	54	33	20	30	1	NA	NA	NA
